freq,mag,phase
4.45126599690714e+000,-3.39579404302653e-003,-1.60203813256419e+000
4.48222700036440e+000,-3.44317877501369e-003,-1.61317532138380e+000
4.51340335463101e+000,-3.49122444533877e-003,-1.62438985226589e+000
4.54479655759031e+000,-3.53994026552559e-003,-1.63568226058088e+000
4.57640811754424e+000,-3.58933557527572e-003,-1.64705308536875e+000
4.60823955328579e+000,-3.63941984423225e-003,-1.65850286936344e+000
4.64029239417202e+000,-3.69020267379789e-003,-1.67003215901732e+000
4.67256818019750e+000,-3.74169379894857e-003,-1.68164150452596e+000
4.70506846206829e+000,-3.79390309009464e-003,-1.69333145985288e+000
4.73779480127650e+000,-3.84684055494628e-003,-1.70510258275456e+000
4.77074877017524e+000,-3.90051634043327e-003,-1.71695543480557e+000
4.80393195205422e+000,-3.95494073461840e-003,-1.72889058142381e+000
4.83734594121581e+000,-4.01012416866910e-003,-1.74090859189596e+000
4.87099234305160e+000,-4.06607721882274e-003,-1.75301003940302e+000
4.90487277411959e+000,-4.12281060841497e-003,-1.76519550104606e+000
4.93898886222181e+000,-4.18033520990177e-003,-1.77746555787205e+000
4.97334224648258e+000,-4.23866204694171e-003,-1.78982079489992e+000
5.00793457742718e+000,-4.29780229646898e-003,-1.80226180114670e+000
5.04276751706125e+000,-4.35776729083922e-003,-1.81478916965387e+000
5.07784273895056e+000,-4.41856851996712e-003,-1.82740349751380e+000
5.11316192830148e+000,-4.48021763351370e-003,-1.84010538589640e+000
5.14872678204189e+000,-4.54272644309625e-003,-1.85289544007591e+000
5.18453900890275e+000,-4.60610692452670e-003,-1.86577426945780e+000
5.22060032950019e+000,-4.67037122009301e-003,-1.87874248760588e+000
5.25691247641815e+000,-4.73553164086033e-003,-1.89180071226953e+000
5.29347719429167e+000,-4.80160066900457e-003,-1.90494956541110e+000
5.33029623989066e+000,-4.86859096017633e-003,-1.91818967323348e+000
5.36737138220436e+000,-4.93651534591284e-003,-1.93152166620775e+000
5.40470440252628e+000,-5.00538683605895e-003,-1.94494617910110e+000
5.44229709453982e+000,-5.07521862124006e-003,-1.95846385100480e+000
5.48015126440443e+000,-5.14602407536444e-003,-1.97207532536241e+000
5.51826873084239e+000,-5.21781675814556e-003,-1.98578124999806e+000
5.55665132522619e+000,-5.29061041769355e-003,-1.99958227714498e+000
5.59530089166653e+000,-5.36441899308903e-003,-2.01347906347412e+000
5.63421928710092e+000,-5.43925661705785e-003,-2.02747227012296e+000
5.67340838138289e+000,-5.51513761861774e-003,-2.04156256272444e+000
5.71287005737180e+000,-5.59207652580663e-003,-2.05575061143609e+000
5.75260621102338e+000,-5.67008806842909e-003,-2.07003709096930e+000
5.79261875148075e+000,-5.74918718084314e-003,-2.08442268061875e+000
5.83290960116616e+000,-5.82938900478831e-003,-2.09890806429197e+000
5.87348069587339e+000,-5.91070889224541e-003,-2.11349393053913e+000
5.91433398486071e+000,-5.99316240834442e-003,-2.12818097258290e+000
5.95547143094456e+000,-6.07676533430118e-003,-2.14296988834853e+000
5.99689501059385e+000,-6.16153367040904e-003,-2.15786138049405e+000
6.03860671402493e+000,-6.24748363905643e-003,-2.17285615644067e+000
6.08060854529717e+000,-6.33463168779558e-003,-2.18795492840330e+000
6.12290252240929e+000,-6.42299449244404e-003,-2.20315841342124e+000
6.16549067739632e+000,-6.51258896023923e-003,-2.21846733338904e+000
6.20837505642719e+000,-6.60343223303071e-003,-2.23388241508752e+000
6.25155771990305e+000,-6.69554169051110e-003,-2.24940439021490e+000
6.29504074255630e+000,-6.78893495350018e-003,-2.26503399541816e+000
6.33882621355024e+000,-6.88362988726478e-003,-2.28077197232450e+000
6.38291623657943e+000,-6.97964460489870e-003,-2.29661906757302e+000
6.42731292997080e+000,-7.07699747072403e-003,-2.31257603284647e+000
6.47201842678541e+000,-7.17570710375928e-003,-2.32864362490324e+000
6.51703487492092e+000,-7.27579238123308e-003,-2.34482260560945e+000
6.56236443721482e+000,-7.37727244213491e-003,-2.36111374197125e+000
6.60800929154830e+000,-7.48016669082298e-003,-2.37751780616722e+000
6.65397163095092e+000,-7.58449480067024e-003,-2.39403557558099e+000
6.70025366370599e+000,-7.69027671778593e-003,-2.41066783283391e+000
6.74685761345661e+000,-7.79753266474535e-003,-2.42741536581805e+000
6.79378571931257e+000,-7.90628314441854e-003,-2.44427896772914e+000
6.84104023595787e+000,-8.01654894380712e-003,-2.46125943709987e+000
6.88862343375910e+000,-8.12835113796478e-003,-2.47835757783318e+000
6.93653759887450e+000,-8.24171109395206e-003,-2.49557419923583e+000
6.98478503336378e+000,-8.35665047485356e-003,-2.51291011605202e+000
7.03336805529876e+000,-8.47319124385184e-003,-2.53036614849726e+000
7.08228899887472e+000,-8.59135566834444e-003,-2.54794312229228e+000
7.13155021452254e+000,-8.71116632412736e-003,-2.56564186869723e+000
7.18115406902166e+000,-8.83264609963534e-003,-2.58346322454589e+000
7.23110294561375e+000,-8.95581820022544e-003,-2.60140803228013e+000
7.28139924411726e+000,-9.08070615254263e-003,-2.61947713998447e+000
7.33204538104267e+000,-9.20733380892017e-003,-2.63767140142082e+000
7.38304378970864e+000,-9.33572535185628e-003,-2.65599167606334e+000
7.43439692035891e+000,-9.46590529853720e-003,-2.67443882913345e+000
7.48610724027998e+000,-9.59789850543487e-003,-2.69301373163500e+000
7.53817723391972e+000,-9.73173017296267e-003,-2.71171726038959e+000
7.59060940300667e+000,-9.86742585017969e-003,-2.73055029807201e+000
7.64340626667028e+000,-1.00050114395824e-002,-2.74951373324583e+000
7.69657036156194e+000,-1.01445132019417e-002,-2.76860846039916e+000
7.75010424197685e+000,-1.02859577612145e-002,-2.78783537998049e+000
7.80401047997671e+000,-1.04293721095188e-002,-2.80719539843474e+000
7.85829166551334e+000,-1.05747836121709e-002,-2.82668942823941e+000
7.91295040655312e+000,-1.07222200128025e-002,-2.84631838794083e+000
7.96798932920223e+000,-1.08717094385263e-002,-2.86608320219064e+000
8.02341107783290e+000,-1.10232804051945e-002,-2.88598480178234e+000
8.07921831521040e+000,-1.11769618227154e-002,-2.90602412368792e+000
8.13541372262101e+000,-1.13327830004342e-002,-2.92620211109477e+000
8.19200000000081e+000,-1.14907736525977e-002,-2.94651971344257e+000
8.24897986606546e+000,-1.16509639038932e-002,-2.96697788646040e+000
8.30635605844074e+000,-1.18133842950459e-002,-2.98757759220391e+000
8.36413133379416e+000,-1.19780657885081e-002,-3.00831979909267e+000
8.42230846796734e+000,-1.21450397742212e-002,-3.02920548194764e+000
8.48089025610941e+000,-1.23143380754384e-002,-3.05023562202868e+000
8.53987951281132e+000,-1.24859929546494e-002,-3.07141120707228e+000
8.59927907224102e+000,-1.26600371195709e-002,-3.09273323132935e+000
8.65909178827969e+000,-1.28365037292116e-002,-3.11420269560314e+000
8.71932053465880e+000,-1.30154264000225e-002,-3.13582060728724e+000
8.77996820509819e+000,-1.31968392121470e-002,-3.15758798040377e+000
8.84103771344515e+000,-1.33807767157180e-002,-3.17950583564154e+000
8.90253199381436e+000,-1.35672739372770e-002,-3.20157520039446e+000
8.96445400072888e+000,-1.37563663862372e-002,-3.22379710879998e+000
9.02680670926210e+000,-1.39480900614764e-002,-3.24617260177759e+000
9.08959311518070e+000,-1.41424814579844e-002,-3.26870272706751e+000
9.15281623508855e+000,-1.43395775736124e-002,-3.29138853926939e+000
9.21647910657165e+000,-1.45394159159092e-002,-3.31423109988116e+000
9.28058478834411e+000,-1.47420345090435e-002,-3.33723147733792e+000
9.34513636039507e+000,-1.49474719008255e-002,-3.36039074705094e+000
9.41013692413666e+000,-1.51557671698166e-002,-3.38370999144673e+000
9.47558960255307e+000,-1.53669599325314e-002,-3.40719030000622e+000
9.54149754035055e+000,-1.55810903507375e-002,-3.43083276930394e+000
9.60786390410852e+000,-1.57981991388494e-002,-3.45463850304737e+000
9.67469188243169e+000,-1.60183275714221e-002,-3.47860861211626e+000
9.74198468610328e+000,-1.62415174907387e-002,-3.50274421460208e+000
9.80974554823926e+000,-1.64678113145010e-002,-3.52704643584752e+000
9.87797772444371e+000,-1.66972520436246e-002,-3.55151640848599e+000
9.94668449296523e+000,-1.69298832701230e-002,-3.57615527248127e+000
1.00158691548544e+001,-1.71657491851097e-002,-3.60096417516709e+000
1.00855350341226e+001,-1.74048945869016e-002,-3.62594427128688e+000
1.01556854779012e+001,-1.76473648892158e-002,-3.65109672303344e+000
1.02263238566030e+001,-1.78932061294881e-002,-3.67642270008873e+000
1.02974535640839e+001,-1.81424649773035e-002,-3.70192337966364e+000
1.03690780178056e+001,-1.83951887429063e-002,-3.72759994653781e+000
1.04412006590005e+001,-1.86514253858647e-002,-3.75345359309947e+000
1.05138249528364e+001,-1.89112235238129e-002,-3.77948551938527e+000
1.05869543885834e+001,-1.91746324413242e-002,-3.80569693312013e+000
1.06605924797814e+001,-1.94417020988928e-002,-3.83208904975715e+000
1.07347427644088e+001,-1.97124831420263e-002,-3.85866309251742e+000
1.08094088050527e+001,-1.99870269104819e-002,-3.88542029242986e+000
1.08845941890797e+001,-2.02653854475811e-002,-3.91236188837114e+000
1.09603025288090e+001,-2.05476115096833e-002,-3.93948912710543e+000
1.10365374616849e+001,-2.08337585757528e-002,-3.96680326332421e+000
1.11133026504525e+001,-2.11238808570738e-002,-3.99430555968608e+000
1.11906017833332e+001,-2.14180333070638e-002,-4.02199728685644e+000
1.12684385742019e+001,-2.17162716312367e-002,-4.04987972354720e+000
1.13468167627659e+001,-2.20186522972773e-002,-4.07795415655645e+000
1.14257401147437e+001,-2.23252325452576e-002,-4.10622188080797e+000
1.15052124220469e+001,-2.26360703979772e-002,-4.13468419939082e+000
1.15852375029616e+001,-2.29512246714264e-002,-4.16334242359873e+000
1.16658192023324e+001,-2.32707549854091e-002,-4.19219787296953e+000
1.17469613917469e+001,-2.35947217742717e-002,-4.22125187532437e+000
1.18286679697215e+001,-2.39231862977833e-002,-4.25050576680694e+000
1.19109428618892e+001,-2.42562106521613e-002,-4.27996089192256e+000
1.19937900211878e+001,-2.45938577812236e-002,-4.30961860357714e+000
1.20772134280500e+001,-2.49361914876784e-002,-4.33948026311609e+000
1.21612170905944e+001,-2.52832764445768e-002,-4.36954724036296e+000
1.22458050448187e+001,-2.56351782068956e-002,-4.39982091365813e+000
1.23309813547927e+001,-2.59919632232669e-002,-4.43030266989723e+000
1.24167501128545e+001,-2.63536988478578e-002,-4.46099390456941e+000
1.25031154398062e+001,-2.67204533524042e-002,-4.49189602179553e+000
1.25900814851127e+001,-2.70922959383854e-002,-4.52301043436610e+000
1.26776524271006e+001,-2.74692967493609e-002,-4.55433856377906e+000
1.27658324731590e+001,-2.78515268834563e-002,-4.58588184027739e+000
1.28546258599417e+001,-2.82390584060069e-002,-4.61764170288647e+000
1.29440368535709e+001,-2.86319643623570e-002,-4.64961959945129e+000
1.30340697498420e+001,-2.90303187908286e-002,-4.68181698667339e+000
1.31247288744297e+001,-2.94341967358309e-002,-4.71423533014757e+000
1.32160185830967e+001,-2.98436742611584e-002,-4.74687610439838e+000
1.33079432619020e+001,-3.02588284634255e-002,-4.77974079291631e+000
1.34005073274121e+001,-3.06797374856942e-002,-4.81283088819377e+000
1.34937152269133e+001,-3.11064805312549e-002,-4.84614789176074e+000
1.35875714386252e+001,-3.15391378775766e-002,-4.87969331422013e+000
1.36820804719158e+001,-3.19777908904278e-002,-4.91346867528288e+000
1.37772468675183e+001,-3.24225220381917e-002,-4.94747550380267e+000
1.38730751977491e+001,-3.28734149063204e-002,-4.98171533781036e+000
1.39695700667277e+001,-3.33305542119925e-002,-5.01618972454807e+000
1.40667361105976e+001,-3.37940258189485e-002,-5.05090022050285e+000
1.41645779977496e+001,-3.42639167524882e-002,-5.08584839144007e+000
1.42631004290452e+001,-3.47403152146732e-002,-5.12103581243634e+000
1.43623081380434e+001,-3.52233105996905e-002,-5.15646406791209e+000
1.44622058912276e+001,-3.57129935094323e-002,-5.19213475166365e+000
1.45627984882346e+001,-3.62094557692203e-002,-5.22804946689502e+000
1.46640907620855e+001,-3.67127904437725e-002,-5.26420982624906e+000
1.47660875794174e+001,-3.72230918533082e-002,-5.30061745183833e+000
1.48687938407179e+001,-3.77404555898867e-002,-5.33727397527539e+000
1.49722144805601e+001,-3.82649785339237e-002,-5.37418103770257e+000
1.50763544678396e+001,-3.87967588708990e-002,-5.41134028982134e+000
1.51812188060134e+001,-3.93358961082795e-002,-5.44875339192103e+000
1.52868125333407e+001,-3.98824910926254e-002,-5.48642201390707e+000
1.53931407231240e+001,-4.04366460269143e-002,-5.52434783532866e+000
1.55002084839538e+001,-4.09984644880603e-002,-5.56253254540580e+000
1.56080209599535e+001,-4.15680514446382e-002,-5.60097784305581e+000
1.57165833310268e+001,-4.21455132748188e-002,-5.63968543691912e+000
1.58259008131064e+001,-4.27309577845201e-002,-5.67865704538454e+000
1.59359786584046e+001,-4.33244942257548e-002,-5.71789439661372e+000
1.60468221556659e+001,-4.39262333152082e-002,-5.75739922856507e+000
1.61584366304209e+001,-4.45362872530192e-002,-5.79717328901689e+000
1.62708274452421e+001,-4.51547697417832e-002,-5.83721833558982e+000
1.63840000000018e+001,-4.57817960057728e-002,-5.87753613576849e+000
1.64979597321311e+001,-4.64174828103866e-002,-5.91812846692245e+000
1.66127121168816e+001,-4.70619484817983e-002,-5.95899711632633e+000
1.67282626675885e+001,-4.77153129268714e-002,-6.00014388117908e+000
1.68446169359348e+001,-4.83776976532421e-002,-6.04157056862252e+000
1.69617805122190e+001,-4.90492257896927e-002,-6.08327899575892e+000
1.70797590256228e+001,-4.97300221067134e-002,-6.12527098966770e+000
1.71985581444822e+001,-5.04202130372948e-002,-6.16754838742131e+000
1.73181835765595e+001,-5.11199266979871e-002,-6.21011303610008e+000
1.74386410693177e+001,-5.18292929101626e-002,-6.25296679280612e+000
1.75599364101965e+001,-5.25484432215244e-002,-6.29611152467633e+000
1.76820754268904e+001,-5.32775109278578e-002,-6.33954910889423e+000
1.78050639876289e+001,-5.40166310950242e-002,-6.38328143270093e+000
1.79289080014579e+001,-5.47659405811768e-002,-6.42731039340486e+000
1.80536134185243e+001,-5.55255780592531e-002,-6.47163789839056e+000
1.81791862303615e+001,-5.62956840396857e-002,-6.51626586512623e+000
1.83056324701772e+001,-5.70764008933597e-002,-6.56119622117017e+000
1.84329582131435e+001,-5.78678728748518e-002,-6.60643090417605e+000
1.85611695766884e+001,-5.86702461458711e-002,-6.65197186189690e+000
1.86902727207903e+001,-5.94836687989848e-002,-6.69782105218797e+000
1.88202738482735e+001,-6.03082908815877e-002,-6.74398044300817e+000
1.89511792051063e+001,-6.11442644201325e-002,-6.79045201242032e+000
1.90829950807013e+001,-6.19917434445978e-002,-6.83723774858998e+000
1.92157278082172e+001,-6.28508840132366e-002,-6.88433964978298e+000
1.93493837648635e+001,-6.37218442375577e-002,-6.93175972436141e+000
1.94839693722067e+001,-6.46047843076086e-002,-6.97949999077835e+000
1.96194910964787e+001,-6.54998665174674e-002,-7.02756247757093e+000
1.97559554488876e+001,-6.64072552910361e-002,-7.07594922335203e+000
1.98933689859306e+001,-6.73271172080893e-002,-7.12466227680034e+000
2.00317383097090e+001,-6.82596210305757e-002,-7.17370369664885e+000
2.01710700682453e+001,-6.92049377292020e-002,-7.22307555167174e+000
2.03113709558026e+001,-7.01632405102770e-002,-7.27277992066957e+000
2.04526477132062e+001,-7.11347048428192e-002,-7.32281889245280e+000
2.05949071281679e+001,-7.21195084859482e-002,-7.37319456582355e+000
2.07381560356113e+001,-7.31178315165333e-002,-7.42390904955557e+000
2.08824013180011e+001,-7.41298563571143e-002,-7.47496446237240e+000
2.10276499056729e+001,-7.51557678041161e-002,-7.52636293292368e+000
2.11739087771670e+001,-7.61957530562962e-002,-7.57810659975952e+000
2.13211849595630e+001,-7.72500017435086e-002,-7.63019761130297e+000
2.14694855288178e+001,-7.83187059557129e-002,-7.68263812582039e+000
2.16188176101055e+001,-7.94020602722686e-002,-7.73543031138995e+000
2.17691883781596e+001,-8.05002617915143e-002,-7.78857634586788e+000
2.19206050576181e+001,-8.16135101606040e-002,-7.84207841685273e+000
2.20730749233699e+001,-8.27420076056301e-002,-7.89593872164733e+000
2.22266053009051e+001,-8.38859589620321e-002,-7.95015946721865e+000
2.23812035666665e+001,-8.50455717052657e-002,-8.00474287015527e+000
2.25368771484040e+001,-8.62210559817546e-002,-8.05969115662266e+000
2.26936335255319e+001,-8.74126246401330e-002,-8.11500656231599e+000
2.28514802294876e+001,-8.86204932627361e-002,-8.17069133241055e+000
2.30104248440939e+001,-8.98448801974052e-002,-8.22674772150975e+000
2.31704750059234e+001,-9.10860065895325e-002,-8.28317799359053e+000
2.33316384046650e+001,-9.23440964144110e-002,-8.33998442194624e+000
2.34939227834939e+001,-9.36193765098479e-002,-8.39716928912690e+000
2.36573359394432e+001,-9.49120766090482e-002,-8.45473488687674e+000
2.38218857237786e+001,-9.62224293737837e-002,-8.51268351606907e+000
2.39875800423758e+001,-9.75506704278326e-002,-8.57101748663830e+000
2.41544268561001e+001,-9.88970383906972e-002,-8.62973911750913e+000
2.43224341811890e+001,-1.00261774911580e-001,-8.68885073652288e+000
2.44916100896376e+001,-1.01645124703641e-001,-8.74835468036084e+000
2.46619627095857e+001,-1.03047335578531e-001,-8.80825329446453e+000
2.48335002257091e+001,-1.04468658481177e-001,-8.86854893295301e+000
2.50062308796126e+001,-1.05909347524847e-001,-8.92924395853697e+000
2.51801629702256e+001,-1.07369660026480e-001,-8.99034074242960e+000
2.53553048542013e+001,-1.08849856542271e-001,-9.05184166425432e+000
2.55316649463181e+001,-1.10350200903526e-001,-9.11374911194906e+000
2.57092517198836e+001,-1.11870960252771e-001,-9.17606548166718e+000
